name	x	y	z
cepPiva	0.0024	0.0073	0.0037
cepPiva	0.0023	0.007	0.0037
cepPiva	0.0021	0.0065	0.0036
cepPiva	0.0021	0.0059	0.0033
cepPiva	0.0019	0.0055	0.0031
cepPiva	0.0018	0.0052	0.0029
cepPiva	0.0017	0.005	0.0029
cepPiva	0.0017	0.0046	0.0027
cepPiva	0.0017	0.0042	0.0026
cepPiva	0.0016	0.0041	0.0025
cepPiva	0.0015	0.0037	0.0025
cepPiva	0.0014	0.0035	0.0023
cepPiva	0.0013	0.0036	0.0023
cepPiva	0.0013	0.0031	0.0024
cepPiva	0.0013	0.0029	0.0021
cepPiva	0.0012	0.0027	0.0023
cepPiva	0.0012	0.0025	0.0021
cepPiva	0.0011	0.0026	0.0021
cepPiva	0.001	0.0023	0.0023
cepPiva	0.001	0.0024	0.002
cepPiva	0.001	0.0023	0.0019
cepPiva	0.0009	0.0022	0.0021
cepPiva	0.001	0.0018	0.0019
cepPiva	0.0009	0.0016	0.0018
cepPiva	0.0009	0.0017	0.0018
cepPiva	0.0009	0.0015	0.0016
cepPiva	0.0008	0.0017	0.0018
cepPiva	0.0008	0.0014	0.0018
cepPiva	0.0008	0.0014	0.0016
cepPiva	0.0008	0.0015	0.0017
cepPiva	0.0008	0.0014	0.0017
cepPiva	0.0007	0.0016	0.0016
cepPiva	0.0007	0.0014	0.0016
cepPiva	0.0007	0.0015	0.0016
cepPiva	0.0007	0.0011	0.0015
cepPiva	0.0007	0.001	0.0014
cepPiva	0.0006	0.0011	0.0015
cepPiva	0.0007	0.001	0.0011
cepPiva	0.0006	0.0008	0.0015
cepPiva	0.4643	0.3954	0.4148
cepPiva	0.4062	0.3601	0.3608
cepPiva	0.3565	0.3304	0.3148
cepPiva	0.3135	0.3038	0.2747
cepPiva	0.2764	0.2807	0.2405
cepPiva	0.2441	0.2604	0.2107
cepPiva	0.2162	0.2427	0.1852
cepPiva	0.192	0.2271	0.1629
cepPiva	0.1694	0.2107	0.1424
cepPiva	0.151	0.198	0.1254
cepPiva	0.1345	0.1855	0.1107
cepPiva	0.1198	0.1737	0.0974
cepPiva	0.1072	0.1632	0.0861
cepPiva	0.0959	0.1532	0.0759
cepPiva	0.0861	0.1444	0.0673
cepPiva	0.0815	0.1399	0.0634
cepPiva	0.066	0.1242	0.0501
cepPiva	0.054	0.1105	0.0396
cepPiva	0.0444	0.0985	0.0315
cepPiva	0.0366	0.0878	0.0251
cepPiva	0.0303	0.0782	0.0198
cepPiva	0.0253	0.0699	0.0158
cepPiva	0.0211	0.0622	0.0125
cepPiva	0.0177	0.0556	0.0099
cepPiva	0.0148	0.0496	0.0077
cepPiva	0.0124	0.0442	0.006
cepPiva	0.0104	0.0394	0.0045
cepPiva	0.0087	0.0351	0.0033
cepPiva	0.0073	0.0311	0.0023
cepPiva	0.0061	0.0276	0.0015
cepPiva	0.005	0.0245	0.0008
cepPiva	0.0041	0.0216	0.0004
cepPiva	0.0033	0.019	0.0
cepPiva	0.0027	0.0171	0.0
cepPiva	0.0021	0.0147	0.0
cepPiva	0.0015	0.013	0.0
cepPiva	0.0011	0.0114	0.0
cepPiva	0.0008	0.0098	0.0
cepPiva	0.0004	0.0085	0.0
cepPiva	0.0002	0.0073	0.0
cepPiva	0.0	0.0068	0.0
cepPiva	0.0	0.0052	0.0
cepPiva	0.0	0.0041	0.0
cepPiva	0.0	0.0036	0.0
cepPiva	0.0	0.0026	0.0
cepPiva	0.0	0.0018	0.0
cepPiva	0.0	0.0013	0.0
cepPiva	0.0	0.0007	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.7116	0.5977	0.6735
cepPiva	0.623	0.5455	0.5882
cepPiva	0.5472	0.5016	0.5153
cepPiva	0.4818	0.4627	0.4522
cepPiva	0.4254	0.4291	0.3979
cepPiva	0.3765	0.3989	0.3505
cepPiva	0.3342	0.3727	0.3102
cepPiva	0.2972	0.3499	0.2746
cepPiva	0.263	0.3257	0.2417
cepPiva	0.235	0.3067	0.2147
cepPiva	0.2098	0.2883	0.1907
cepPiva	0.1872	0.2708	0.169
cepPiva	0.168	0.2553	0.1509
cepPiva	0.1506	0.2404	0.1345
cepPiva	0.1356	0.2271	0.1205
cepPiva	0.1286	0.2204	0.1139
cepPiva	0.1051	0.1966	0.0918
cepPiva	0.0863	0.1759	0.0745
cepPiva	0.0715	0.1575	0.0608
cepPiva	0.0594	0.1411	0.0498
cepPiva	0.0496	0.1265	0.041
cepPiva	0.0416	0.1135	0.034
cepPiva	0.0351	0.1019	0.0282
cepPiva	0.0297	0.0917	0.0235
cepPiva	0.0251	0.0821	0.0196
cepPiva	0.0213	0.0735	0.0164
cepPiva	0.0181	0.0661	0.0137
cepPiva	0.0153	0.0594	0.0114
cepPiva	0.013	0.0531	0.0095
cepPiva	0.0111	0.0477	0.008
cepPiva	0.0093	0.0427	0.0066
cepPiva	0.0079	0.0382	0.0054
cepPiva	0.0067	0.0344	0.0045
cepPiva	0.0055	0.0308	0.0036
cepPiva	0.0046	0.0276	0.0029
cepPiva	0.0038	0.0247	0.0023
cepPiva	0.0031	0.0219	0.0018
cepPiva	0.0025	0.0197	0.0014
cepPiva	0.002	0.0177	0.0009
cepPiva	0.0016	0.0156	0.0006
cepPiva	0.0012	0.0139	0.0003
cepPiva	0.0008	0.0124	0.0001
cepPiva	0.0004	0.011	0.0
cepPiva	0.0002	0.0095	0.0
cepPiva	0.0	0.0085	0.0
cepPiva	0.0	0.0075	0.0
cepPiva	0.0	0.0063	0.0
cepPiva	0.0	0.0054	0.0
cepPiva	0.0	0.0047	0.0
cepPiva	0.0	0.0038	0.0
cepPiva	0.0	0.0033	0.0
cepPiva	0.0	0.0026	0.0
cepPiva	0.0	0.0021	0.0
cepPiva	0.0	0.0016	0.0
cepPiva	0.0	0.0011	0.0
cepPiva	0.0	0.0009	0.0
cepPiva	0.0	0.0006	0.0
cepPiva	0.0	0.0004	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0001	0.0
cepPiva	0.0	0.0002	0.0
cepPiva	0.0	0.0002	0.0
cepPiva	0.0	0.0004	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.8521	0.8273	0.9481
cepPiva	0.7414	0.7528	0.8325
cepPiva	0.6481	0.6918	0.7336
cepPiva	0.5676	0.6371	0.6483
cepPiva	0.4995	0.5901	0.5747
cepPiva	0.4401	0.5476	0.5107
cepPiva	0.3898	0.5116	0.4553
cepPiva	0.3458	0.4803	0.4071
cepPiva	0.3055	0.4477	0.3619
cepPiva	0.2721	0.4216	0.3249
cepPiva	0.2439	0.3969	0.2917
cepPiva	0.2178	0.373	0.2619
cepPiva	0.196	0.3519	0.2364
cepPiva	0.1755	0.3314	0.2136
cepPiva	0.1588	0.3135	0.1937
cepPiva	0.1514	0.3045	0.1843
cepPiva	0.125	0.2727	0.1525
cepPiva	0.1038	0.2446	0.1274
cepPiva	0.0871	0.22	0.1073
cepPiva	0.074	0.198	0.0908
cepPiva	0.0629	0.1785	0.0774
cepPiva	0.0542	0.1611	0.0664
cepPiva	0.0468	0.1455	0.0573
cepPiva	0.0407	0.1316	0.0496
cepPiva	0.0355	0.119	0.0432
cepPiva	0.0314	0.1077	0.0378
cepPiva	0.0277	0.0974	0.0332
cepPiva	0.0245	0.0886	0.0292
cepPiva	0.0216	0.08	0.0258
cepPiva	0.0192	0.0728	0.0229
cepPiva	0.0176	0.066	0.0204
cepPiva	0.0156	0.0602	0.0182
cepPiva	0.014	0.0545	0.0162
cepPiva	0.0128	0.0496	0.0146
cepPiva	0.0115	0.0452	0.0131
cepPiva	0.0105	0.0411	0.0117
cepPiva	0.0094	0.0374	0.0106
cepPiva	0.0086	0.0342	0.0096
cepPiva	0.0079	0.0311	0.0087
cepPiva	0.0074	0.0284	0.0079
cepPiva	0.0067	0.0259	0.0071
cepPiva	0.0061	0.0236	0.0066
cepPiva	0.0057	0.0218	0.006
cepPiva	0.0053	0.0198	0.0055
cepPiva	0.0049	0.0183	0.0051
cepPiva	0.0046	0.0167	0.0047
cepPiva	0.0045	0.0154	0.0044
cepPiva	0.004	0.0142	0.004
cepPiva	0.0037	0.013	0.0037
cepPiva	0.0037	0.0119	0.0034
cepPiva	0.0034	0.011	0.0033
cepPiva	0.0031	0.0102	0.003
cepPiva	0.0031	0.0093	0.0028
cepPiva	0.0029	0.0086	0.0026
cepPiva	0.0027	0.0082	0.0024
cepPiva	0.0026	0.0076	0.0024
cepPiva	0.0025	0.0069	0.0022
cepPiva	0.0025	0.0067	0.0021
cepPiva	0.0023	0.0062	0.002
cepPiva	0.0021	0.0057	0.0019
cepPiva	0.0022	0.0054	0.0018
cepPiva	0.0019	0.0051	0.0018
cepPiva	0.0019	0.0049	0.0016
cepPiva	0.002	0.0045	0.0015
cepPiva	0.0017	0.0043	0.0016
cepPiva	0.0017	0.0043	0.0015
cepPiva	0.0016	0.0038	0.0014
cepPiva	0.0017	0.0036	0.0013
cepPiva	0.0014	0.0033	0.0013
cepPiva	0.0015	0.0032	0.0012
cepPiva	0.0018	0.003	0.0012
cepPiva	0.0014	0.0029	0.0012
cepPiva	0.0015	0.0026	0.0011
cepPiva	0.0013	0.0027	0.0011
cepPiva	0.0013	0.0025	0.0011
cepPiva	0.0015	0.0023	0.001
cepPiva	0.0013	0.0022	0.0011
cepPiva	0.001	0.002	0.0009
cepPiva	0.0011	0.002	0.001
cepPiva	0.0014	0.002	0.0009
cepPiva	0.0012	0.0021	0.0009
cepPiva	0.0011	0.0018	0.0009
cepPiva	0.0011	0.0016	0.0008
cepPiva	0.0011	0.0018	0.0008
cepPiva	0.001	0.0013	0.0008
cepPiva	0.0011	0.0018	0.0008
cepPiva	0.0011	0.0016	0.0007
cepPiva	0.0013	0.0015	0.0007
cepPiva	0.0009	0.0015	0.0007
cepPiva	0.0009	0.0011	0.0007
cepPiva	0.0009	0.0012	0.0007
cepPiva	0.0009	0.0013	0.0008
cepPiva	0.0007	0.0011	0.0007
cepPiva	0.0011	0.0011	0.0006
cepPiva	0.5541	0.5059	0.6511
cepPiva	0.4784	0.4599	0.5706
cepPiva	0.4143	0.4217	0.5014
cepPiva	0.3583	0.3871	0.4417
cepPiva	0.311	0.3578	0.3901
cepPiva	0.2697	0.3312	0.3454
cepPiva	0.2353	0.3081	0.3065
cepPiva	0.205	0.288	0.2726
cepPiva	0.1777	0.2672	0.2411
cepPiva	0.155	0.2506	0.2153
cepPiva	0.1358	0.2347	0.192
cepPiva	0.1176	0.2196	0.1714
cepPiva	0.1032	0.2062	0.1537
cepPiva	0.0901	0.1934	0.1378
cepPiva	0.079	0.1819	0.1241
cepPiva	0.0742	0.1763	0.1176
cepPiva	0.0573	0.1563	0.0958
cepPiva	0.0439	0.1391	0.0786
cepPiva	0.0338	0.1237	0.0651
cepPiva	0.0258	0.1104	0.0541
cepPiva	0.0197	0.0983	0.0452
cepPiva	0.0149	0.0876	0.0379
cepPiva	0.0109	0.0782	0.0319
cepPiva	0.0077	0.0699	0.027
cepPiva	0.0054	0.0622	0.0229
cepPiva	0.0033	0.0554	0.0194
cepPiva	0.0018	0.0495	0.0165
cepPiva	0.0005	0.044	0.014
cepPiva	0.0	0.0392	0.0119
cepPiva	0.0	0.0348	0.0101
cepPiva	0.0	0.0308	0.0085
cepPiva	0.0	0.0273	0.0072
cepPiva	0.0	0.0242	0.006
cepPiva	0.0	0.0213	0.0049
cepPiva	0.0	0.0188	0.0041
cepPiva	0.0	0.0165	0.0034
cepPiva	0.0	0.0145	0.0028
cepPiva	0.0	0.0127	0.0022
cepPiva	0.0	0.0111	0.0017
cepPiva	0.0	0.0095	0.0013
cepPiva	0.0	0.0083	0.0009
cepPiva	0.0	0.007	0.0006
cepPiva	0.0	0.0067	0.0003
cepPiva	0.0	0.0055	0.0001
cepPiva	0.0	0.0044	0.0
cepPiva	0.0	0.0034	0.0
cepPiva	0.0	0.0028	0.0
cepPiva	0.0	0.0021	0.0
cepPiva	0.0	0.0014	0.0
cepPiva	0.0	0.0008	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.8169	0.8086	1.0685
cepPiva	0.711	0.7407	0.9367
cepPiva	0.6213	0.6849	0.8238
cepPiva	0.543	0.635	0.7264
cepPiva	0.4762	0.592	0.6425
cepPiva	0.4183	0.5521	0.5697
cepPiva	0.3688	0.5181	0.5065
cepPiva	0.3252	0.4884	0.4513
cepPiva	0.2853	0.4569	0.3998
cepPiva	0.2527	0.4318	0.358
cepPiva	0.2239	0.4078	0.3201
cepPiva	0.1978	0.3847	0.2863
cepPiva	0.1763	0.3638	0.2573
cepPiva	0.1566	0.3436	0.2311
cepPiva	0.1398	0.3254	0.2087
cepPiva	0.1322	0.3161	0.1982
cepPiva	0.1061	0.2837	0.1622
cepPiva	0.0855	0.2557	0.1338
cepPiva	0.0697	0.2296	0.1114
cepPiva	0.0569	0.2069	0.0931
cepPiva	0.0467	0.1861	0.0782
cepPiva	0.0386	0.168	0.0659
cepPiva	0.0317	0.1516	0.0559
cepPiva	0.0264	0.1366	0.0475
cepPiva	0.0219	0.1231	0.0405
cepPiva	0.0182	0.111	0.0347
cepPiva	0.0152	0.1003	0.0297
cepPiva	0.0126	0.0902	0.0255
cepPiva	0.0106	0.0814	0.0219
cepPiva	0.0086	0.0733	0.0188
cepPiva	0.0073	0.0664	0.0161
cepPiva	0.0059	0.0597	0.0139
cepPiva	0.0049	0.0538	0.0119
cepPiva	0.0038	0.0483	0.0102
cepPiva	0.0031	0.0435	0.0086
cepPiva	0.0024	0.0393	0.0073
cepPiva	0.0018	0.0355	0.0063
cepPiva	0.0014	0.0321	0.0053
cepPiva	0.001	0.0289	0.0045
cepPiva	0.0006	0.0259	0.0036
cepPiva	0.0003	0.0233	0.0031
cepPiva	0.0001	0.0212	0.0024
cepPiva	0.0	0.0188	0.002
cepPiva	0.0	0.0168	0.0015
cepPiva	0.0	0.0151	0.0011
cepPiva	0.0	0.0138	0.0008
cepPiva	0.0	0.0124	0.0005
cepPiva	0.0	0.011	0.0003
cepPiva	0.0	0.0099	0.0
cepPiva	0.0	0.009	0.0
cepPiva	0.0	0.0078	0.0
cepPiva	0.0	0.0068	0.0
cepPiva	0.0	0.0061	0.0
cepPiva	0.0	0.0051	0.0
cepPiva	0.0	0.0048	0.0
cepPiva	0.0	0.0038	0.0
cepPiva	0.0	0.0034	0.0
cepPiva	0.0	0.0031	0.0
cepPiva	0.0	0.0025	0.0
cepPiva	0.0	0.0022	0.0
cepPiva	0.0	0.0019	0.0
cepPiva	0.0	0.0014	0.0
cepPiva	0.0	0.0014	0.0
cepPiva	0.0	0.0011	0.0
cepPiva	0.0	0.0009	0.0
cepPiva	0.0	0.0007	0.0
cepPiva	0.0	0.0005	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0002	0.0
cepPiva	0.0	0.0001	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0004	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0005	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0004	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.0	0.0003	0.0
cepPiva	0.0	0.0002	0.0
cepPiva	0.7014	0.6048	0.6112
cepPiva	0.6153	0.5507	0.5343
cepPiva	0.5418	0.5059	0.469
cepPiva	0.4787	0.4659	0.4126
cepPiva	0.424	0.4317	0.3641
cepPiva	0.3766	0.4007	0.322
cepPiva	0.3358	0.3742	0.2856
cepPiva	0.3004	0.3507	0.2541
cepPiva	0.2668	0.3267	0.2246
cepPiva	0.2396	0.308	0.2004
cepPiva	0.215	0.2895	0.179
cepPiva	0.193	0.2719	0.16
cepPiva	0.1744	0.2564	0.1435
cepPiva	0.1575	0.2415	0.1286
cepPiva	0.1428	0.2284	0.1161
cepPiva	0.1359	0.2218	0.1102
cepPiva	0.1126	0.1981	0.0903
cepPiva	0.094	0.1777	0.0745
cepPiva	0.0792	0.1593	0.0619
cepPiva	0.0671	0.1432	0.0518
cepPiva	0.0572	0.1287	0.0437
cepPiva	0.049	0.116	0.0371
cepPiva	0.0423	0.1046	0.0318
cepPiva	0.0366	0.0943	0.0271
cepPiva	0.0318	0.085	0.0235
cepPiva	0.0278	0.0767	0.0202
cepPiva	0.0243	0.0693	0.0177
cepPiva	0.0214	0.0626	0.0155
cepPiva	0.0188	0.0566	0.0136
cepPiva	0.0166	0.0512	0.0119
cepPiva	0.0148	0.0463	0.0105
cepPiva	0.0131	0.0417	0.0093
cepPiva	0.0117	0.0379	0.0083
cepPiva	0.0104	0.0344	0.0074
cepPiva	0.0093	0.0308	0.0066
cepPiva	0.0083	0.028	0.0058
cepPiva	0.0074	0.0252	0.0053
cepPiva	0.0066	0.023	0.0047
cepPiva	0.006	0.0208	0.0043
cepPiva	0.0055	0.019	0.0038
cepPiva	0.0048	0.0171	0.0036
cepPiva	0.0044	0.0155	0.0032
cepPiva	0.004	0.014	0.0029
cepPiva	0.0036	0.0127	0.0027
cepPiva	0.0033	0.0117	0.0024
cepPiva	0.0031	0.0106	0.0022
cepPiva	0.0027	0.0095	0.0021
cepPiva	0.0025	0.0086	0.0019
cepPiva	0.0023	0.0078	0.0018
cepPiva	0.0021	0.0072	0.0016
cepPiva	0.002	0.0066	0.0015
cepPiva	0.0019	0.006	0.0014
cepPiva	0.0017	0.0055	0.0013
cepPiva	0.0016	0.0049	0.0012
cepPiva	0.0015	0.0045	0.0012
cepPiva	0.0014	0.0041	0.0011
cepPiva	0.0013	0.0037	0.0011
cepPiva	0.0012	0.0034	0.001
cepPiva	0.0012	0.0031	0.0009
cepPiva	0.0011	0.0029	0.0009
cepPiva	0.001	0.0026	0.0009
cepPiva	0.0009	0.0025	0.0008
cepPiva	0.001	0.0022	0.0007
cepPiva	0.0009	0.0021	0.0008
cepPiva	0.0009	0.0019	0.0007
cepPiva	0.0008	0.0018	0.0007
cepPiva	0.0008	0.0016	0.0007
cepPiva	0.0007	0.0016	0.0006
cepPiva	0.0007	0.0014	0.0006
cepPiva	0.0007	0.0013	0.0005
cepPiva	0.0007	0.0012	0.0005
cepPiva	0.0007	0.001	0.0005
cepPiva	0.0006	0.001	0.0006
cepPiva	0.0005	0.0009	0.0006
cepPiva	0.0006	0.001	0.0005
cepPiva	0.0005	0.0009	0.0005
cepPiva	0.0005	0.0009	0.0005
cepPiva	0.0005	0.0008	0.0004
cepPiva	0.0005	0.0006	0.0005
cepPiva	0.0005	0.0007	0.0004
cepPiva	0.0005	0.0005	0.0004
cepPiva	0.0005	0.0008	0.0004
cepPiva	0.0004	0.0006	0.0004
cepPiva	0.0004	0.0005	0.0004
cepPiva	0.0004	0.0005	0.0004
cepPiva	0.0004	0.0	0.0004
cepPiva	0.0004	0.0006	0.0004
cepPiva	0.0004	0.0002	0.0003
cepPiva	0.0003	0.0005	0.0003
cepPiva	0.0003	0.0004	0.0003
cepPiva	0.0004	0.0	0.0004
cepPiva	0.0003	0.0	0.0003
cepPiva	0.0004	0.0	0.0003
cepPiva	0.0003	0.0004	0.0003
cepPiva	0.6376	0.7254	0.845
cepPiva	0.5568	0.661	0.7414
cepPiva	0.488	0.6075	0.6532
cepPiva	0.4286	0.5599	0.577
cepPiva	0.3775	0.5189	0.5113
cepPiva	0.3331	0.482	0.4543
cepPiva	0.2947	0.4505	0.405
cepPiva	0.2612	0.4229	0.3621
cepPiva	0.2303	0.3943	0.3218
cepPiva	0.2052	0.3714	0.2888
cepPiva	0.1829	0.3495	0.2594
cepPiva	0.1627	0.3285	0.2329
cepPiva	0.1457	0.31	0.2101
cepPiva	0.1303	0.2922	0.1897
cepPiva	0.117	0.2763	0.172
cepPiva	0.111	0.2684	0.1636
cepPiva	0.0901	0.2403	0.1356
cepPiva	0.0738	0.2154	0.1132
cepPiva	0.0609	0.1936	0.0954
cepPiva	0.0506	0.1743	0.0808
cepPiva	0.0423	0.157	0.0688
cepPiva	0.0355	0.1414	0.059
cepPiva	0.0301	0.1277	0.0508
cepPiva	0.0254	0.1153	0.044
cepPiva	0.0218	0.1042	0.0382
cepPiva	0.0186	0.0942	0.0335
cepPiva	0.016	0.0851	0.0293
cepPiva	0.0137	0.077	0.0257
cepPiva	0.012	0.0696	0.0227
cepPiva	0.0103	0.0632	0.02
cepPiva	0.009	0.0572	0.0178
cepPiva	0.0078	0.0517	0.0158
cepPiva	0.0069	0.0469	0.014
cepPiva	0.0059	0.0425	0.0126
cepPiva	0.0052	0.0386	0.0113
cepPiva	0.0046	0.0349	0.0101
cepPiva	0.004	0.0317	0.009
cepPiva	0.0036	0.0287	0.0081
cepPiva	0.0031	0.0264	0.0073
cepPiva	0.0027	0.0238	0.0066
cepPiva	0.0024	0.0215	0.006
cepPiva	0.0022	0.0197	0.0054
cepPiva	0.0019	0.0182	0.0049
cepPiva	0.0016	0.0163	0.0045
cepPiva	0.0014	0.0149	0.0041
cepPiva	0.0014	0.0137	0.0038
cepPiva	0.0013	0.0126	0.0034
cepPiva	0.001	0.0113	0.0032
cepPiva	0.0009	0.0104	0.003
cepPiva	0.0009	0.0095	0.0028
cepPiva	0.0007	0.0088	0.0025
cepPiva	0.0007	0.008	0.0023
cepPiva	0.0006	0.0074	0.0022
cepPiva	0.0005	0.0069	0.002
cepPiva	0.0005	0.0062	0.0019
cepPiva	0.0005	0.0058	0.0018
cepPiva	0.0004	0.0053	0.0017
cepPiva	0.0004	0.0049	0.0016
cepPiva	0.0003	0.0045	0.0015
cepPiva	0.0003	0.0042	0.0014
cepPiva	0.0002	0.0041	0.0014
cepPiva	0.0002	0.0038	0.0013
cepPiva	0.0002	0.0034	0.0012
cepPiva	0.0001	0.0032	0.0011
cepPiva	0.0002	0.003	0.0011
cepPiva	0.0002	0.0028	0.001
cepPiva	0.0001	0.0026	0.001
cepPiva	0.0001	0.0024	0.001
cepPiva	0.0001	0.0023	0.0009
cepPiva	0.0001	0.0022	0.0009
cepPiva	0.0001	0.002	0.0009
cepPiva	0.0001	0.0019	0.0008
cepPiva	0.0001	0.0019	0.0008
cepPiva	0.0002	0.0016	0.0007
cepPiva	0.0001	0.0016	0.0007
cepPiva	0.0002	0.0014	0.0007
cepPiva	0.0001	0.0014	0.0007
cepPiva	0.0001	0.0012	0.0007
cepPiva	0.0	0.0012	0.0007
cepPiva	0.0	0.0011	0.0006
cepPiva	0.0	0.0011	0.0006
cepPiva	0.0001	0.0009	0.0006
cepPiva	0.0	0.001	0.0006
cepPiva	0.0001	0.001	0.0005
cepPiva	0.0001	0.0008	0.0005
cepPiva	0.0001	0.0008	0.0006
cepPiva	0.0	0.001	0.0005
cepPiva	0.0	0.0008	0.0005
cepPiva	0.0001	0.0008	0.0005
cepPiva	0.0	0.0008	0.0004
cepPiva	0.0001	0.0007	0.0005
cepPiva	0.0001	0.0008	0.0004
cepPiva	0.0	0.0008	0.0004
cepPiva	0.0001	0.0007	0.0004
cepPiva	0.6283	0.65	0.7566
cepPiva	0.5424	0.5927	0.6631
cepPiva	0.4702	0.5451	0.5831
